Image ID	Data Group	Block ID	Captured Date	File Location	ScanScope ID
110942	Human IBD Samples		1/31/18 16:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110942.svs	WPRDUSBNR5BZ1
110943	Human IBD Samples		1/31/18 16:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110943.svs	WPRDUSBNR5BZ1
110944	Human IBD Samples		1/31/18 16:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110944.svs	WPRDUSBNR5BZ1
110945	Human IBD Samples		1/31/18 16:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110945.svs	WPRDUSBNR5BZ1
110946	Human IBD Samples		1/31/18 16:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110946.svs	WPRDUSBNR5BZ1
110947	Human IBD Samples		1/31/18 16:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110947.svs	WPRDUSBNR5BZ1
110948	Human IBD Samples		1/31/18 16:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110948.svs	WPRDUSBNR5BZ1
110949	Human IBD Samples		1/31/18 16:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110949.svs	WPRDUSBNR5BZ1
110950	Human IBD Samples		1/31/18 16:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110950.svs	WPRDUSBNR5BZ1
110951	Human IBD Samples		1/31/18 16:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110951.svs	WPRDUSBNR5BZ1
110953	Human IBD Samples		1/31/18 16:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110953.svs	WPRDUSBNR5BZ1
110954	Human IBD Samples		1/31/18 16:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110954.svs	WPRDUSBNR5BZ1
110955	Human IBD Samples		1/31/18 16:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110955.svs	WPRDUSBNR5BZ1
110956	Human IBD Samples		1/31/18 16:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110956.svs	WPRDUSBNR5BZ1
110957	Human IBD Samples		1/31/18 16:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110957.svs	WPRDUSBNR5BZ1
110958	Human IBD Samples		1/31/18 16:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110958.svs	WPRDUSBNR5BZ1
110959	Human IBD Samples		1/31/18 16:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110959.svs	WPRDUSBNR5BZ1
110960	Human IBD Samples		1/31/18 16:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110960.svs	WPRDUSBNR5BZ1
110961	Human IBD Samples		1/31/18 16:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110961.svs	WPRDUSBNR5BZ1
110962	Human IBD Samples		1/31/18 16:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110962.svs	WPRDUSBNR5BZ1
110963	Human IBD Samples		1/31/18 16:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110963.svs	WPRDUSBNR5BZ1
110965	Human IBD Samples		1/31/18 16:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110965.svs	WPRDUSBNR5BZ1
110966	Human IBD Samples		1/31/18 16:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110966.svs	WPRDUSBNR5BZ1
110967	Human IBD Samples		1/31/18 16:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110967.svs	WPRDUSBNR5BZ1
110968	Human IBD Samples		1/31/18 16:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110968.svs	WPRDUSBNR5BZ1
110969	Human IBD Samples		1/31/18 16:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110969.svs	WPRDUSBNR5BZ1
110970	Human IBD Samples		1/31/18 16:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110970.svs	WPRDUSBNR5BZ1
110972	Human IBD Samples		1/31/18 16:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110972.svs	WPRDUSBNR5BZ1
110973	Human IBD Samples		1/31/18 16:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110973.svs	WPRDUSBNR5BZ1
110974	Human IBD Samples		1/31/18 16:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110974.svs	WPRDUSBNR5BZ1
110975	Human IBD Samples		1/31/18 16:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110975.svs	WPRDUSBNR5BZ1
110976	Human IBD Samples		1/31/18 16:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110976.svs	WPRDUSBNR5BZ1
110977	Human IBD Samples		1/31/18 16:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110977.svs	WPRDUSBNR5BZ1
110978	Human IBD Samples		1/31/18 16:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110978.svs	WPRDUSBNR5BZ1
110979	Human IBD Samples		1/31/18 16:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110979.svs	WPRDUSBNR5BZ1
110980	Human IBD Samples		1/31/18 16:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110980.svs	WPRDUSBNR5BZ1
110982	Human IBD Samples		1/31/18 16:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110982.svs	WPRDUSBNR5BZ1
110983	Human IBD Samples		1/31/18 16:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110983.svs	WPRDUSBNR5BZ1
110984	Human IBD Samples		1/31/18 16:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110984.svs	WPRDUSBNR5BZ1
110985	Human IBD Samples		1/31/18 16:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110985.svs	WPRDUSBNR5BZ1
110986	Human IBD Samples		1/31/18 16:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110986.svs	WPRDUSBNR5BZ1
110987	Human IBD Samples		1/31/18 16:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110987.svs	WPRDUSBNR5BZ1
110988	Human IBD Samples		1/31/18 16:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110988.svs	WPRDUSBNR5BZ1
110989	Human IBD Samples		1/31/18 16:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110989.svs	WPRDUSBNR5BZ1
110991	Human IBD Samples		1/31/18 16:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110991.svs	WPRDUSBNR5BZ1
110992	Human IBD Samples		1/31/18 16:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110992.svs	WPRDUSBNR5BZ1
110993	Human IBD Samples		1/31/18 16:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110993.svs	WPRDUSBNR5BZ1
110994	Human IBD Samples		1/31/18 17:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110994.svs	WPRDUSBNR5BZ1
110995	Human IBD Samples		1/31/18 17:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110995.svs	WPRDUSBNR5BZ1
110996	Human IBD Samples		1/31/18 17:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110996.svs	WPRDUSBNR5BZ1
110997	Human IBD Samples		1/31/18 17:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110997.svs	WPRDUSBNR5BZ1
110998	Human IBD Samples		1/31/18 17:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110998.svs	WPRDUSBNR5BZ1
110999	Human IBD Samples		1/31/18 17:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\110999.svs	WPRDUSBNR5BZ1
111000	Human IBD Samples		1/31/18 17:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111000.svs	WPRDUSBNR5BZ1
111001	Human IBD Samples		1/31/18 17:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111001.svs	WPRDUSBNR5BZ1
111002	Human IBD Samples		1/31/18 17:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111002.svs	WPRDUSBNR5BZ1
111003	Human IBD Samples		1/31/18 17:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111003.svs	WPRDUSBNR5BZ1
111004	Human IBD Samples		1/31/18 17:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111004.svs	WPRDUSBNR5BZ1
111005	Human IBD Samples		1/31/18 17:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111005.svs	WPRDUSBNR5BZ1
111007	Human IBD Samples		1/31/18 17:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111007.svs	WPRDUSBNR5BZ1
111008	Human IBD Samples		1/31/18 17:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111008.svs	WPRDUSBNR5BZ1
111009	Human IBD Samples		1/31/18 17:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111009.svs	WPRDUSBNR5BZ1
111010	Human IBD Samples		1/31/18 17:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111010.svs	WPRDUSBNR5BZ1
111011	Human IBD Samples		1/31/18 17:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111011.svs	WPRDUSBNR5BZ1
111012	Human IBD Samples		1/31/18 17:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111012.svs	WPRDUSBNR5BZ1
111013	Human IBD Samples		1/31/18 17:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111013.svs	WPRDUSBNR5BZ1
111014	Human IBD Samples		1/31/18 17:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111014.svs	WPRDUSBNR5BZ1
111015	Human IBD Samples		1/31/18 17:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111015.svs	WPRDUSBNR5BZ1
111016	Human IBD Samples		1/31/18 17:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111016.svs	WPRDUSBNR5BZ1
111017	Human IBD Samples		1/31/18 17:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111017.svs	WPRDUSBNR5BZ1
111018	Human IBD Samples		1/31/18 17:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111018.svs	WPRDUSBNR5BZ1
111019	Human IBD Samples		1/31/18 17:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111019.svs	WPRDUSBNR5BZ1
111020	Human IBD Samples		1/31/18 17:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111020.svs	WPRDUSBNR5BZ1
111021	Human IBD Samples		1/31/18 17:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111021.svs	WPRDUSBNR5BZ1
111023	Human IBD Samples		1/31/18 17:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111023.svs	WPRDUSBNR5BZ1
111024	Human IBD Samples		1/31/18 17:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111024.svs	WPRDUSBNR5BZ1
111025	Human IBD Samples		1/31/18 17:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111025.svs	WPRDUSBNR5BZ1
111026	Human IBD Samples		1/31/18 17:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111026.svs	WPRDUSBNR5BZ1
111027	Human IBD Samples		1/31/18 17:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111027.svs	WPRDUSBNR5BZ1
111028	Human IBD Samples		1/31/18 17:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111028.svs	WPRDUSBNR5BZ1
111029	Human IBD Samples		1/31/18 17:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111029.svs	WPRDUSBNR5BZ1
111030	Human IBD Samples		1/31/18 17:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111030.svs	WPRDUSBNR5BZ1
111031	Human IBD Samples		1/31/18 17:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111031.svs	WPRDUSBNR5BZ1
111032	Human IBD Samples		1/31/18 17:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111032.svs	WPRDUSBNR5BZ1
111033	Human IBD Samples		1/31/18 17:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111033.svs	WPRDUSBNR5BZ1
111035	Human IBD Samples		1/31/18 17:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111035.svs	WPRDUSBNR5BZ1
111036	Human IBD Samples		1/31/18 17:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111036.svs	WPRDUSBNR5BZ1
111037	Human IBD Samples		1/31/18 17:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111037.svs	WPRDUSBNR5BZ1
111038	Human IBD Samples		1/31/18 17:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111038.svs	WPRDUSBNR5BZ1
111039	Human IBD Samples		1/31/18 17:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111039.svs	WPRDUSBNR5BZ1
111040	Human IBD Samples		1/31/18 17:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111040.svs	WPRDUSBNR5BZ1
111041	Human IBD Samples		1/31/18 17:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111041.svs	WPRDUSBNR5BZ1
111042	Human IBD Samples		1/31/18 17:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111042.svs	WPRDUSBNR5BZ1
111043	Human IBD Samples		1/31/18 17:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111043.svs	WPRDUSBNR5BZ1
111044	Human IBD Samples		1/31/18 17:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111044.svs	WPRDUSBNR5BZ1
111045	Human IBD Samples		1/31/18 17:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111045.svs	WPRDUSBNR5BZ1
111046	Human IBD Samples		1/31/18 17:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111046.svs	WPRDUSBNR5BZ1
111048	Human IBD Samples		1/31/18 17:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111048.svs	WPRDUSBNR5BZ1
111049	Human IBD Samples		1/31/18 17:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111049.svs	WPRDUSBNR5BZ1
111050	Human IBD Samples		1/31/18 17:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111050.svs	WPRDUSBNR5BZ1
111051	Human IBD Samples		1/31/18 17:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111051.svs	WPRDUSBNR5BZ1
111052	Human IBD Samples		1/31/18 17:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111052.svs	WPRDUSBNR5BZ1
111053	Human IBD Samples		1/31/18 17:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111053.svs	WPRDUSBNR5BZ1
111054	Human IBD Samples		1/31/18 17:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111054.svs	WPRDUSBNR5BZ1
111055	Human IBD Samples		1/31/18 17:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111055.svs	WPRDUSBNR5BZ1
111056	Human IBD Samples		1/31/18 17:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111056.svs	WPRDUSBNR5BZ1
111057	Human IBD Samples		1/31/18 17:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111057.svs	WPRDUSBNR5BZ1
111058	Human IBD Samples		1/31/18 17:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111058.svs	WPRDUSBNR5BZ1
111059	Human IBD Samples		1/31/18 17:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111059.svs	WPRDUSBNR5BZ1
111061	Human IBD Samples		1/31/18 17:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111061.svs	WPRDUSBNR5BZ1
111062	Human IBD Samples		1/31/18 17:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111062.svs	WPRDUSBNR5BZ1
111063	Human IBD Samples		1/31/18 17:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111063.svs	WPRDUSBNR5BZ1
111064	Human IBD Samples		1/31/18 17:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111064.svs	WPRDUSBNR5BZ1
111065	Human IBD Samples		1/31/18 17:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111065.svs	WPRDUSBNR5BZ1
111066	Human IBD Samples		1/31/18 17:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111066.svs	WPRDUSBNR5BZ1
111067	Human IBD Samples		1/31/18 17:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111067.svs	WPRDUSBNR5BZ1
111068	Human IBD Samples		1/31/18 17:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111068.svs	WPRDUSBNR5BZ1
111069	Human IBD Samples		1/31/18 17:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111069.svs	WPRDUSBNR5BZ1
111070	Human IBD Samples		1/31/18 17:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111070.svs	WPRDUSBNR5BZ1
111071	Human IBD Samples		1/31/18 17:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111071.svs	WPRDUSBNR5BZ1
111072	Human IBD Samples		1/31/18 17:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111072.svs	WPRDUSBNR5BZ1
111074	Human IBD Samples		1/31/18 17:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111074.svs	WPRDUSBNR5BZ1
111075	Human IBD Samples		1/31/18 17:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111075.svs	WPRDUSBNR5BZ1
111076	Human IBD Samples		1/31/18 17:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111076.svs	WPRDUSBNR5BZ1
111077	Human IBD Samples		1/31/18 17:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111077.svs	WPRDUSBNR5BZ1
111078	Human IBD Samples		1/31/18 17:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111078.svs	WPRDUSBNR5BZ1
111079	Human IBD Samples		1/31/18 17:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111079.svs	WPRDUSBNR5BZ1
111080	Human IBD Samples		1/31/18 17:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111080.svs	WPRDUSBNR5BZ1
111081	Human IBD Samples		1/31/18 18:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111081.svs	WPRDUSBNR5BZ1
111082	Human IBD Samples		1/31/18 18:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111082.svs	WPRDUSBNR5BZ1
111083	Human IBD Samples		1/31/18 18:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111083.svs	WPRDUSBNR5BZ1
111085	Human IBD Samples		1/31/18 18:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111085.svs	WPRDUSBNR5BZ1
111086	Human IBD Samples		1/31/18 18:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111086.svs	WPRDUSBNR5BZ1
111087	Human IBD Samples		1/31/18 18:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111087.svs	WPRDUSBNR5BZ1
111088	Human IBD Samples		1/31/18 18:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111088.svs	WPRDUSBNR5BZ1
111089	Human IBD Samples		1/31/18 18:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111089.svs	WPRDUSBNR5BZ1
111090	Human IBD Samples		1/31/18 18:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111090.svs	WPRDUSBNR5BZ1
111091	Human IBD Samples		1/31/18 18:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111091.svs	WPRDUSBNR5BZ1
111092	Human IBD Samples		1/31/18 18:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111092.svs	WPRDUSBNR5BZ1
111093	Human IBD Samples		1/31/18 18:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111093.svs	WPRDUSBNR5BZ1
111095	Human IBD Samples		1/31/18 18:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111095.svs	WPRDUSBNR5BZ1
111096	Human IBD Samples		1/31/18 18:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111096.svs	WPRDUSBNR5BZ1
111097	Human IBD Samples		1/31/18 18:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111097.svs	WPRDUSBNR5BZ1
111098	Human IBD Samples		1/31/18 18:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111098.svs	WPRDUSBNR5BZ1
111099	Human IBD Samples		1/31/18 18:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111099.svs	WPRDUSBNR5BZ1
111100	Human IBD Samples		1/31/18 18:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111100.svs	WPRDUSBNR5BZ1
111101	Human IBD Samples		1/31/18 18:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111101.svs	WPRDUSBNR5BZ1
111102	Human IBD Samples		1/31/18 18:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111102.svs	WPRDUSBNR5BZ1
111104	Human IBD Samples		1/31/18 18:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111104.svs	WPRDUSBNR5BZ1
111106	Human IBD Samples		1/31/18 18:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111106.svs	WPRDUSBNR5BZ1
111107	Human IBD Samples		1/31/18 18:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111107.svs	WPRDUSBNR5BZ1
111108	Human IBD Samples		1/31/18 18:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111108.svs	WPRDUSBNR5BZ1
111109	Human IBD Samples		1/31/18 18:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111109.svs	WPRDUSBNR5BZ1
111111	Human IBD Samples		1/31/18 18:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111111.svs	WPRDUSBNR5BZ1
111113	Human IBD Samples		1/31/18 18:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111113.svs	WPRDUSBNR5BZ1
111114	Human IBD Samples		1/31/18 18:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111114.svs	WPRDUSBNR5BZ1
111115	Human IBD Samples		1/31/18 18:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111115.svs	WPRDUSBNR5BZ1
111117	Human IBD Samples		1/31/18 18:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111117.svs	WPRDUSBNR5BZ1
111118	Human IBD Samples		1/31/18 18:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111118.svs	WPRDUSBNR5BZ1
111119	Human IBD Samples		1/31/18 18:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111119.svs	WPRDUSBNR5BZ1
111120	Human IBD Samples		1/31/18 18:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111120.svs	WPRDUSBNR5BZ1
111121	Human IBD Samples		1/31/18 18:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111121.svs	WPRDUSBNR5BZ1
111122	Human IBD Samples		1/31/18 18:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111122.svs	WPRDUSBNR5BZ1
111123	Human IBD Samples		1/31/18 18:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111123.svs	WPRDUSBNR5BZ1
111124	Human IBD Samples		1/31/18 18:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111124.svs	WPRDUSBNR5BZ1
111126	Human IBD Samples		1/31/18 18:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111126.svs	WPRDUSBNR5BZ1
111127	Human IBD Samples		1/31/18 18:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111127.svs	WPRDUSBNR5BZ1
111128	Human IBD Samples		1/31/18 18:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111128.svs	WPRDUSBNR5BZ1
111129	Human IBD Samples		1/31/18 18:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111129.svs	WPRDUSBNR5BZ1
111130	Human IBD Samples		1/31/18 18:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111130.svs	WPRDUSBNR5BZ1
111131	Human IBD Samples		1/31/18 18:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111131.svs	WPRDUSBNR5BZ1
111132	Human IBD Samples		1/31/18 18:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111132.svs	WPRDUSBNR5BZ1
111133	Human IBD Samples		1/31/18 18:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111133.svs	WPRDUSBNR5BZ1
111135	Human IBD Samples		1/31/18 18:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111135.svs	WPRDUSBNR5BZ1
111136	Human IBD Samples		1/31/18 18:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111136.svs	WPRDUSBNR5BZ1
111138	Human IBD Samples		1/31/18 18:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111138.svs	WPRDUSBNR5BZ1
111139	Human IBD Samples		1/31/18 18:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111139.svs	WPRDUSBNR5BZ1
111140	Human IBD Samples		1/31/18 18:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111140.svs	WPRDUSBNR5BZ1
111142	Human IBD Samples		1/31/18 18:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111142.svs	WPRDUSBNR5BZ1
111144	Human IBD Samples		1/31/18 18:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111144.svs	WPRDUSBNR5BZ1
111145	Human IBD Samples		1/31/18 18:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111145.svs	WPRDUSBNR5BZ1
111146	Human IBD Samples		1/31/18 18:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111146.svs	WPRDUSBNR5BZ1
111147	Human IBD Samples		1/31/18 18:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111147.svs	WPRDUSBNR5BZ1
111148	Human IBD Samples		1/31/18 18:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111148.svs	WPRDUSBNR5BZ1
111149	Human IBD Samples		1/31/18 18:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111149.svs	WPRDUSBNR5BZ1
111151	Human IBD Samples		1/31/18 18:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-01-31\111151.svs	WPRDUSBNR5BZ1
